,Name,Country,Position,ShirtNumber,Attack,Passing,P,Goals,Assists,Confederation,WC_P,WC_Goals,WC_Assists,GPG,APG,WC_GPG,WC_APG
1298,Kishmar Primus,Barbados,GK,#1,0,0,2024,0,0,CONCACAF,0,0,0,0.0,0.0,,
1299,Ricardo Morris (Bar),Barbados,DEF,#2,1,2,2024,60,77,CONCACAF,0,0,0,0.029644268774703556,0.03804347826086957,,
1300,Rashad Smith,Barbados,DEF,#3,1,2,2024,61,98,CONCACAF,0,0,0,0.030138339920948616,0.04841897233201581,,
1301,Zico Phillips,Barbados,DEF,#4,2,5,2024,104,206,CONCACAF,0,0,0,0.05138339920948617,0.10177865612648221,,
1302,Carl Hinkson,Barbados,DEF,#5,2,5,2024,102,230,CONCACAF,0,0,0,0.05039525691699605,0.11363636363636363,,
1303,Mario Williams,Barbados,MID,#6,4,4,2024,251,178,CONCACAF,0,0,0,0.12401185770750989,0.08794466403162056,,
1304,Rashad Jules,Barbados,MID,#7,4,4,2024,251,171,CONCACAF,0,0,0,0.12401185770750989,0.08448616600790514,,
1305,Hadan Holligan,Barbados,MID,#8,6,10,2024,336,385,CONCACAF,0,0,0,0.16600790513833993,0.19021739130434784,,
1306,Hallam Hope,Barbados,ATK,#9,10,10,2024,557,346,CONCACAF,0,0,0,0.27519762845849804,0.17094861660079053,,
1307,Jonathan Forte,Barbados,ATK,#10,10,8,2024,551,352,CONCACAF,0,0,0,0.27223320158102765,0.17391304347826086,,
1308,Armando Lashley,Barbados,ATK,#11,10,8,2024,605,308,CONCACAF,0,0,0,0.29891304347826086,0.15217391304347827,,
1309,Akel Clarke,Guyana,GK,#1,0,0,2006,0,0,CONCACAF,0,0,0,0.0,0.0,,
1310,Sam Cox,Guyana,DEF,#2,1,2,2006,56,58,CONCACAF,0,0,0,0.027916251246261216,0.028913260219341975,,
1311,Liam Gordon,Guyana,DEF,#3,1,2,2006,44,75,CONCACAF,0,0,0,0.02193419740777667,0.03738783649052842,,
1312,Kevin Layne,Guyana,DEF,#4,2,5,2006,66,177,CONCACAF,0,0,0,0.03290129611166501,0.08823529411764706,,
1313,Matthew Briggs,Guyana,DEF,#5,2,5,2006,93,178,CONCACAF,0,0,0,0.04636091724825524,0.08873379860418744,,
1314,Daniel Wilson,Guyana,MID,#6,4,4,2006,209,136,CONCACAF,0,0,0,0.10418743768693918,0.06779661016949153,,
1315,Clive Nobrega,Guyana,MID,#7,6,4,2006,287,132,CONCACAF,0,0,0,0.14307078763708872,0.06580259222333001,,
1316,Neil Danns,Guyana,MID,#8,10,10,2006,448,273,CONCACAF,0,0,0,0.22333000997008973,0.13609172482552342,,
1317,Pernell Schultz,Guyana,MID,#9,6,10,2006,276,353,CONCACAF,0,0,0,0.13758723828514458,0.17597208374875373,,
1318,Sheldon Holder,Guyana,ATK,#10,10,8,2006,441,279,CONCACAF,0,0,0,0.21984047856430708,0.1390827517447657,,
1319,Keanu Marsh-Brown,Guyana,ATK,#11,10,8,2006,459,217,CONCACAF,0,0,0,0.2288135593220339,0.10817547357926222,,
1320,Dwayne Sandy,St. Vincent and the Grenadines,GK,#1,0,0,2017,0,0,CONCACAF,0,0,0,0.0,0.0,,
1321,Reginald Richardson,St. Vincent and the Grenadines,DEF,#2,1,2,2017,37,61,CONCACAF,0,0,0,0.01834407535944472,0.03024293505205751,,
1322,Kevin Francis,St. Vincent and the Grenadines,DEF,#3,1,2,2017,38,53,CONCACAF,0,0,0,0.018839861179970253,0.026276648487853247,,
1323,Jahvin Sutherland,St. Vincent and the Grenadines,DEF,#4,2,5,2017,81,164,CONCACAF,0,0,0,0.04015865146256817,0.0813088745661874,,
1324,Akeem Williams,St. Vincent and the Grenadines,DEF,#5,2,5,2017,80,121,CONCACAF,0,0,0,0.03966286564204264,0.05999008428358949,,
1325,Dorren Hamlet,St. Vincent and the Grenadines,MID,#6,4,4,2017,167,115,CONCACAF,0,0,0,0.08279623202776401,0.05701536936043629,,
1326,Diel Spring,St. Vincent and the Grenadines,MID,#7,4,4,2017,168,104,CONCACAF,0,0,0,0.08329201784828955,0.05156172533465543,,
1327,Nazir McBurnette,St. Vincent and the Grenadines,MID,#8,6,10,2017,230,258,CONCACAF,0,0,0,0.11403073872087258,0.1279127416955875,,
1328,Azinho Solomon,St. Vincent and the Grenadines,MID,#9,6,10,2017,264,237,CONCACAF,0,0,0,0.1308874566187407,0.11750123946455131,,
1329,Cornelius Stewart,St. Vincent and the Grenadines,ATK,#10,10,8,2017,418,202,CONCACAF,0,0,0,0.2072384729796728,0.10014873574615767,,
1330,Oalex Anderson,St. Vincent and the Grenadines,ATK,#11,10,8,2017,382,195,CONCACAF,0,0,0,0.1893901834407536,0.09667823500247893,,
1331,Dale Eve,Bermuda,GK,#1,0,0,2002,0,0,CONCACAF,0,0,0,0.0,0.0,,
1332,Jaylon Bather,Bermuda,DEF,#2,1,2,2002,65,66,CONCACAF,0,0,0,0.032467532467532464,0.03296703296703297,,
1333,Donte Brangman,Bermuda,DEF,#3,1,2,2002,57,70,CONCACAF,0,0,0,0.028471528471528472,0.03496503496503497,,
1334,Dante Leverock,Bermuda,DEF,#4,2,5,2002,95,174,CONCACAF,0,0,0,0.047452547452547456,0.08691308691308691,,
1335,Calon Minors,Bermuda,DEF,#5,2,5,2002,114,186,CONCACAF,0,0,0,0.056943056943056944,0.09290709290709291,,
1336,Osagi Bascome,Bermuda,MID,#6,4,4,2002,221,148,CONCACAF,0,0,0,0.11038961038961038,0.07392607392607392,,
1337,Willie Clemons,Bermuda,MID,#7,4,4,2002,224,126,CONCACAF,0,0,0,0.11188811188811189,0.06293706293706294,,
1338,Reggie Lambe,Bermuda,MID,#8,6,10,2002,295,303,CONCACAF,0,0,0,0.14735264735264736,0.15134865134865136,,
1339,Zeiko Lewis,Bermuda,MID,#9,6,10,2002,321,359,CONCACAF,0,0,0,0.16033966033966035,0.17932067932067933,,
1340,Tre' Ming,Bermuda,MID,#10,4,8,2002,192,248,CONCACAF,0,0,0,0.0959040959040959,0.12387612387612387,,
1341,Nakhi Wells,Bermuda,ATK,#11,15,8,2002,831,230,CONCACAF,0,0,0,0.4150849150849151,0.11488511488511488,,
1342,Woodrow West,Belize,GK,#1,0,0,2007,0,0,CONCACAF,0,0,0,0.0,0.0,,
1343,Evral Trapp,Belize,DEF,#2,1,2,2007,62,84,CONCACAF,0,0,0,0.03089187842551071,0.04185351270553064,,
1344,Tyrone Pandy,Belize,DEF,#3,1,2,2007,51,97,CONCACAF,0,0,0,0.025411061285500747,0.04833084205281515,,
1345,Elroy Smith,Belize,DEF,#4,2,5,2007,110,220,CONCACAF,0,0,0,0.05480817140009965,0.1096163428001993,,
1346,Ian Gaynair,Belize,DEF,#5,2,5,2007,110,191,CONCACAF,0,0,0,0.05480817140009965,0.09516691579471849,,
1347,Andres Makin,Belize,MID,#6,4,4,2007,235,194,CONCACAF,0,0,0,0.11709018435475835,0.0966616841056303,,
1348,Daniel Jimenez,Belize,MID,#7,4,4,2007,223,164,CONCACAF,0,0,0,0.1111111111111111,0.0817140009965122,,
1349,Krisean Lopez,Belize,MID,#8,6,10,2007,369,400,CONCACAF,0,0,0,0.18385650224215247,0.19930244145490783,,
1350,Ean Lewis,Belize,MID,#9,6,10,2007,284,365,CONCACAF,0,0,0,0.14150473343298456,0.1818634778276034,,
1351,Deon McCaulay,Belize,ATK,#10,15,8,2007,881,281,CONCACAF,0,0,0,0.4389636273044345,0.14000996512207275,,
1352,Michael Salazar,Belize,ATK,#11,10,8,2007,584,294,CONCACAF,0,0,0,0.2909815645241654,0.14648729446935724,,
1353,Vino Barclett,St. Lucia,GK,#1,0,0,2000,0,0,CONCACAF,0,0,0,0.0,0.0,,
1354,Melvin Doxilly,St. Lucia,DEF,#2,1,2,2000,29,46,CONCACAF,0,0,0,0.0145,0.023,,
1355,Otev Lawrence,St. Lucia,DEF,#3,1,2,2000,29,39,CONCACAF,0,0,0,0.0145,0.0195,,
1356,Eden Charles,St. Lucia,DEF,#4,4,5,2000,139,137,CONCACAF,0,0,0,0.0695,0.0685,,
1357,Kurt Frederick,St. Lucia,DEF,#5,4,5,2000,153,115,CONCACAF,0,0,0,0.0765,0.0575,,
1358,Gregson President,St. Lucia,MID,#6,4,4,2000,137,95,CONCACAF,0,0,0,0.0685,0.0475,,
1359,Zaine Pierre,St. Lucia,MID,#7,4,4,2000,108,106,CONCACAF,0,0,0,0.054,0.053,,
1360,Malik St. Prix,St. Lucia,MID,#8,6,10,2000,192,255,CONCACAF,0,0,0,0.096,0.1275,,
1361,Pernal Williams,St. Lucia,MID,#9,6,10,2000,196,217,CONCACAF,0,0,0,0.098,0.1085,,
1362,Aaron Richards,St. Lucia,ATK,#10,10,8,2000,340,178,CONCACAF,0,0,0,0.17,0.089,,
1363,Jevick MacFarlane,St. Lucia,ATK,#11,10,8,2000,333,171,CONCACAF,0,0,0,0.1665,0.0855,,
1364,Cody Laurendi,Puerto Rico,GK,#1,0,0,2002,0,0,CONCACAF,0,0,0,0.0,0.0,,
1365,Callum Stretch,Puerto Rico,DEF,#2,1,2,2002,44,65,CONCACAF,0,0,0,0.02197802197802198,0.032467532467532464,,
1366,Giovanni Padron,Puerto Rico,DEF,#3,1,2,2002,56,52,CONCACAF,0,0,0,0.027972027972027972,0.025974025974025976,,
1367,Giovanni Calderon,Puerto Rico,DEF,#4,2,5,2002,94,148,CONCACAF,0,0,0,0.04695304695304695,0.07392607392607392,,
1368,Rodolfo Sulia,Puerto Rico,DEF,#5,2,5,2002,102,145,CONCACAF,0,0,0,0.05094905094905095,0.07242757242757243,,
1369,Brandon Servania,Puerto Rico,MID,#6,4,4,2002,194,148,CONCACAF,0,0,0,0.0969030969030969,0.07392607392607392,,
1370,Darren Rios,Puerto Rico,MID,#7,4,4,2002,171,135,CONCACAF,0,0,0,0.08541458541458541,0.06743256743256744,,
1371,Juan O'Neill,Puerto Rico,MID,#8,6,10,2002,274,304,CONCACAF,0,0,0,0.13686313686313686,0.15184815184815184,,
1372,Devin Vega,Puerto Rico,MID,#9,6,10,2002,286,284,CONCACAF,0,0,0,0.14285714285714285,0.14185814185814186,,
1373,Sidney Rivera,Puerto Rico,ATK,#10,10,8,2002,471,211,CONCACAF,0,0,0,0.23526473526473526,0.10539460539460539,,
1374,Alec Diaz,Puerto Rico,ATK,#11,10,8,2002,457,206,CONCACAF,0,0,0,0.22827172827172826,0.1028971028971029,,
1375,Sandy Sanchez,Cuba,GK,#1,1,0,2451,80,0,CONCACAF,0,0,0,0.032639738882088945,0.0,,
1376,Yosel Piedra,Cuba,DEF,#2,1,2,2451,88,142,CONCACAF,0,0,0,0.03590371277029784,0.057935536515707875,,
1377,Erick Rizo,Cuba,DEF,#3,1,2,2451,89,148,CONCACAF,0,0,0,0.03631170950632395,0.06038351693186454,,
1378,Yasmany Lopez,Cuba,DEF,#4,2,5,2451,159,298,CONCACAF,0,0,0,0.06487148102815178,0.12158302733578132,,
1379,Leonis Martinez,Cuba,DEF,#5,2,5,2451,147,288,CONCACAF,0,0,0,0.05997552019583843,0.1175030599755202,,
1380,Daniel Luis Saez,Cuba,MID,#6,4,4,2451,358,237,CONCACAF,0,0,0,0.14606283149734803,0.0966952264381885,,
1381,Aricheel Hernandez,Cuba,MID,#7,4,4,2451,359,230,CONCACAF,0,0,0,0.14647082823337412,0.09383924928600572,,
1382,Andy Baquero,Cuba,MID,#8,6,10,2451,478,534,CONCACAF,0,0,0,0.19502243982048142,0.2178702570379437,,
1383,Yordan Santa Cruz,Cuba,MID,#9,6,10,2451,498,529,CONCACAF,0,0,0,0.20318237454100369,0.21583027335781313,,
1384,Maikel Reyes,Cuba,ATK,#10,10,8,2451,877,384,CONCACAF,0,0,0,0.3578131374949,0.15667074663402691,,
1385,Luis Paradela,Cuba,ATK,#11,10,8,2451,851,428,CONCACAF,0,0,0,0.34720522235822115,0.17462260301917584,,
1386,Corrin Brooks-Meade,Montserrat,GK,#1,0,0,2000,0,0,CONCACAF,0,0,0,0.0,0.0,,
1387,Michael Wiliams,Montserrat,DEF,#2,1,2,2000,44,45,CONCACAF,0,0,0,0.022,0.0225,,
1388,Craig Braham-Barrett,Montserrat,DEF,#3,1,2,2000,30,46,CONCACAF,0,0,0,0.015,0.023,,
1389,Nathan Pond,Montserrat,DEF,#4,2,5,2000,57,102,CONCACAF,0,0,0,0.0285,0.051,,
1390,Joey Taylor,Montserrat,DEF,#5,2,5,2000,60,107,CONCACAF,0,0,0,0.03,0.0535,,
1391,Dean Mason,Montserrat,MID,#6,4,4,2000,133,76,CONCACAF,0,0,0,0.0665,0.038,,
1392,Brandon Comley,Montserrat,MID,#7,4,4,2000,127,75,CONCACAF,0,0,0,0.0635,0.0375,,
1393,James Comley,Montserrat,MID,#8,6,10,2000,199,195,CONCACAF,0,0,0,0.0995,0.0975,,
1394,Solomon Henry,Montserrat,MID,#9,6,10,2000,186,196,CONCACAF,0,0,0,0.093,0.098,,
1395,Bradley Woods-Garness,Montserrat,ATK,#10,10,8,2000,315,160,CONCACAF,0,0,0,0.1575,0.08,,
1396,Spencer Weir-Daley,Montserrat,ATK,#11,10,8,2000,321,169,CONCACAF,0,0,0,0.1605,0.0845,,
1397,Glenson Prince,Dominica,GK,#1,0,0,2000,0,0,CONCACAF,0,0,0,0.0,0.0,,
1398,Euclid Bertrand,Dominica,DEF,#2,1,2,2000,36,50,CONCACAF,0,0,0,0.018,0.025,,
1399,Kassim Peltier,Dominica,DEF,#3,1,2,2000,25,45,CONCACAF,0,0,0,0.0125,0.0225,,
1400,Malcolm Joseph,Dominica,DEF,#4,2,5,2000,74,115,CONCACAF,0,0,0,0.037,0.0575,,
1401,Erksim Williams,Dominica,DEF,#5,2,5,2000,57,132,CONCACAF,0,0,0,0.0285,0.066,,
1402,Sidney Lockhart,Dominica,MID,#6,4,4,2000,124,69,CONCACAF,0,0,0,0.062,0.0345,,
1403,Briel Thomas,Dominica,MID,#7,4,4,2000,133,81,CONCACAF,0,0,0,0.0665,0.0405,,
1404,Travist Joseph,Dominica,MID,#8,6,10,2000,192,206,CONCACAF,0,0,0,0.096,0.103,,
1405,Chad Betrand,Dominica,MID,#9,6,10,2000,169,227,CONCACAF,0,0,0,0.0845,0.1135,,
1406,Julian Wade,Dominica,ATK,#10,15,8,2000,445,154,CONCACAF,0,0,0,0.2225,0.077,,
1407,Javid George,Dominica,ATK,#11,10,8,2000,297,162,CONCACAF,0,0,0,0.1485,0.081,,
1408,Albertini Holness,Cayman Islands,GK,#1,0,0,2000,0,0,CONCACAF,0,0,0,0.0,0.0,,
1409,Karl Solomon,Cayman Islands,DEF,#2,1,2,2000,21,25,CONCACAF,0,0,0,0.0105,0.0125,,
1410,Joshewa Frederick-Charlery,Cayman Islands,DEF,#3,1,2,2000,17,22,CONCACAF,0,0,0,0.0085,0.011,,
1411,Benjamin Cupid,Cayman Islands,DEF,#4,2,5,2000,31,58,CONCACAF,0,0,0,0.0155,0.029,,
1412,Ackeem Hyde,Cayman Islands,DEF,#5,2,5,2000,33,57,CONCACAF,0,0,0,0.0165,0.0285,,
1413,Matthew Suberan,Cayman Islands,MID,#6,4,4,2000,78,52,CONCACAF,0,0,0,0.039,0.026,,
1414,Jermaine Wilson,Cayman Islands,MID,#7,4,4,2000,59,49,CONCACAF,0,0,0,0.0295,0.0245,,
1415,Michael Martin,Cayman Islands,MID,#8,6,10,2000,121,118,CONCACAF,0,0,0,0.0605,0.059,,
1416,Jonah Ebanks,Cayman Islands,MID,#9,6,10,2000,84,120,CONCACAF,0,0,0,0.042,0.06,,
1417,Mark Ebanks,Cayman Islands,ATK,#10,15,8,2000,253,82,CONCACAF,0,0,0,0.1265,0.041,,
1418,Theron Woods,Cayman Islands,ATK,#11,10,8,2000,148,70,CONCACAF,0,0,0,0.074,0.035,,
1419,Dwayne Whylly,Bahamas,GK,#1,0,0,2000,0,0,CONCACAF,0,0,0,0.0,0.0,,
1420,Troy Pinder,Bahamas,DEF,#2,1,2,2000,37,41,CONCACAF,0,0,0,0.0185,0.0205,,
1421,Ambry Moss,Bahamas,DEF,#3,1,2,2000,37,44,CONCACAF,0,0,0,0.0185,0.022,,
1422,Evelt Julmis,Bahamas,DEF,#4,2,5,2000,64,104,CONCACAF,0,0,0,0.032,0.052,,
1423,Evens Julmis,Bahamas,DEF,#5,2,5,2000,57,107,CONCACAF,0,0,0,0.0285,0.0535,,
1424,Isiah Collie,Bahamas,MID,#6,4,4,2000,122,100,CONCACAF,0,0,0,0.061,0.05,,
1425,Jean Francois,Bahamas,MID,#7,4,4,2000,130,76,CONCACAF,0,0,0,0.065,0.038,,
1426,Happy Hall,Bahamas,MID,#8,6,10,2000,192,209,CONCACAF,0,0,0,0.096,0.1045,,
1427,Cameron Hepple,Bahamas,MID,#9,6,10,2000,187,224,CONCACAF,0,0,0,0.0935,0.112,,
1428,Lesly St. Fluer,Bahamas,ATK,#10,10,8,2000,320,148,CONCACAF,0,0,0,0.16,0.074,,
1429,Terry Delancy,Bahamas,ATK,#11,10,8,2000,342,153,CONCACAF,0,0,0,0.171,0.0765,,
1430,Eric Abdul,Aruba,GK,#1,0,0,2000,0,0,CONCACAF,0,0,0,0.0,0.0,,
1431,Nickenson Paul,Aruba,DEF,#2,1,2,2000,17,21,CONCACAF,0,0,0,0.0085,0.0105,,
1432,Marlon Pereira,Aruba,DEF,#3,1,2,2000,15,23,CONCACAF,0,0,0,0.0075,0.0115,,
1433,Noah Harms,Aruba,DEF,#4,2,5,2000,35,53,CONCACAF,0,0,0,0.0175,0.0265,,
1434,Mark Jacobs,Aruba,DEF,#5,2,5,2000,30,55,CONCACAF,0,0,0,0.015,0.0275,,
1435,Erik Santos de Gouveia,Aruba,MID,#6,4,4,2000,78,43,CONCACAF,0,0,0,0.039,0.0215,,
1436,Gregor Breinburg,Aruba,MID,#7,4,4,2000,85,51,CONCACAF,0,0,0,0.0425,0.0255,,
1437,Annaur Kock,Aruba,MID,#8,6,10,2000,107,112,CONCACAF,0,0,0,0.0535,0.056,,
1438,Glenbert Croes,Aruba,MID,#9,6,10,2000,102,111,CONCACAF,0,0,0,0.051,0.0555,,
1439,Joshua John,Aruba,ATK,#10,10,8,2000,160,76,CONCACAF,0,0,0,0.08,0.038,,
1440,Josh Gross,Aruba,ATK,#11,10,8,2000,178,73,CONCACAF,0,0,0,0.089,0.0365,,
1441,Pendieno Brooks,Turks and Caicos Islands,GK,#1,0,0,2000,0,0,CONCACAF,0,0,0,0.0,0.0,,
1442,Wildens Delva,Turks and Caicos Islands,DEF,#2,1,2,2000,22,22,CONCACAF,0,0,0,0.011,0.011,,
1443,Ledson Jerome,Turks and Caicos Islands,DEF,#3,1,2,2000,31,21,CONCACAF,0,0,0,0.0155,0.0105,,
1444,Jepthe Francois,Turks and Caicos Islands,DEF,#4,2,5,2000,36,81,CONCACAF,0,0,0,0.018,0.0405,,
1445,Wildin Calixte,Turks and Caicos Islands,DEF,#5,2,5,2000,43,82,CONCACAF,0,0,0,0.0215,0.041,,
1446,Jeff Beljour,Turks and Caicos Islands,MID,#6,4,4,2000,79,41,CONCACAF,0,0,0,0.0395,0.0205,,
1447,Jose Elcius,Turks and Caicos Islands,MID,#7,4,4,2000,78,58,CONCACAF,0,0,0,0.039,0.029,,
1448,Marco Fenelus,Turks and Caicos Islands,MID,#8,6,10,2000,121,141,CONCACAF,0,0,0,0.0605,0.0705,,
1449,Stevens Derilien,Turks and Caicos Islands,MID,#9,6,10,2000,159,137,CONCACAF,0,0,0,0.0795,0.0685,,
1450,Lenford Singh,Turks and Caicos Islands,ATK,#10,10,8,2000,207,103,CONCACAF,0,0,0,0.1035,0.0515,,
1451,Fred Dorvil,Turks and Caicos Islands,ATK,#11,10,8,2000,200,80,CONCACAF,0,0,0,0.1,0.04,,
1452,Erik Mozzo,US Virgin Islands,GK,#1,0,0,2000,0,0,CONCACAF,0,0,0,0.0,0.0,,
1453,Kassall Greene,US Virgin Islands,DEF,#2,1,2,2000,17,33,CONCACAF,0,0,0,0.0085,0.0165,,
1454,Dusty Good,US Virgin Islands,DEF,#3,1,2,2000,21,19,CONCACAF,0,0,0,0.0105,0.0095,,
1455,Raejae Joseph,US Virgin Islands,DEF,#4,2,5,2000,30,75,CONCACAF,0,0,0,0.015,0.0375,,
1456,Carlos Labrada,US Virgin Islands,DEF,#5,2,5,2000,32,60,CONCACAF,0,0,0,0.016,0.03,,
1457,Tnoy Andrew,US Virgin Islands,MID,#6,4,4,2000,78,35,CONCACAF,0,0,0,0.039,0.0175,,
1458,MacDonald Taylor Jr,US Virgin Islands,MID,#7,4,4,2000,70,37,CONCACAF,0,0,0,0.035,0.0185,,
1459,Jett Blaschka,US Virgin Islands,MID,#8,6,10,2000,95,110,CONCACAF,0,0,0,0.0475,0.055,,
1460,Avier Christian,US Virgin Islands,MID,#9,6,10,2000,102,102,CONCACAF,0,0,0,0.051,0.051,,
1461,J.C. Mack,US Virgin Islands,ATK,#10,10,8,2000,180,83,CONCACAF,0,0,0,0.09,0.0415,,
1462,Aaron Dennis,US Virgin Islands,ATK,#11,10,8,2000,178,85,CONCACAF,0,0,0,0.089,0.0425,,
1463,Phillip Jules,British Virgin Islands,GK,#1,0,0,2000,0,0,CONCACAF,0,0,0,0.0,0.0,,
1464,Joshua Bertie,British Virgin Islands,DEF,#2,1,2,2000,22,20,CONCACAF,0,0,0,0.011,0.01,,
1465,Liam Blok,British Virgin Islands,DEF,#3,1,2,2000,19,17,CONCACAF,0,0,0,0.0095,0.0085,,
1466,Ikyjah Williams,British Virgin Islands,DEF,#4,2,5,2000,29,37,CONCACAF,0,0,0,0.0145,0.0185,,
1467,Jerry Wiltshire,British Virgin Islands,DEF,#5,2,5,2000,28,54,CONCACAF,0,0,0,0.014,0.027,,
1468,Carlos Septus,British Virgin Islands,MID,#6,4,4,2000,67,44,CONCACAF,0,0,0,0.0335,0.022,,
1469,Kristian Javier,British Virgin Islands,MID,#7,4,4,2000,53,33,CONCACAF,0,0,0,0.0265,0.0165,,
1470,Jamie Wilson,British Virgin Islands,MID,#8,6,10,2000,93,113,CONCACAF,0,0,0,0.0465,0.0565,,
1471,T'Sharne Gallimore,British Virgin Islands,MID,#9,6,10,2000,76,80,CONCACAF,0,0,0,0.038,0.04,,
1472,Tyler Forbes,British Virgin Islands,ATK,#10,10,8,2000,150,84,CONCACAF,0,0,0,0.075,0.042,,
1473,Kevin Fisher,British Virgin Islands,ATK,#11,10,8,2000,161,69,CONCACAF,0,0,0,0.0805,0.0345,,
1474,Ryan Liddie,Anguilla,GK,#1,0,0,2000,0,0,CONCACAF,0,0,0,0.0,0.0,,
1475,Germain Hughes,Anguilla,DEF,#2,1,2,2000,19,27,CONCACAF,0,0,0,0.0095,0.0135,,
1476,Leo Richardson,Anguilla,DEF,#3,1,2,2000,17,26,CONCACAF,0,0,0,0.0085,0.013,,
1477,Luke Paris,Anguilla,DEF,#4,2,5,2000,34,59,CONCACAF,0,0,0,0.017,0.0295,,
1478,Kion Lee,Anguilla,DEF,#5,2,5,2000,43,55,CONCACAF,0,0,0,0.0215,0.0275,,
1479,Carlique Gumbs,Anguilla,MID,#6,4,4,2000,82,48,CONCACAF,0,0,0,0.041,0.024,,
1480,Jermal Richardson,Anguilla,MID,#7,4,4,2000,79,61,CONCACAF,0,0,0,0.0395,0.0305,,
1481,Calvin Morgan,Anguilla,MID,#8,6,10,2000,119,110,CONCACAF,0,0,0,0.0595,0.055,,
1482,Ruvin Richardson,Anguilla,MID,#9,6,10,2000,115,121,CONCACAF,0,0,0,0.0575,0.0605,,
1483,Glenville Rogers,Anguilla,ATK,#10,10,8,2000,166,92,CONCACAF,0,0,0,0.083,0.046,,
1484,Kyle Lake-Bryan,Anguilla,ATK,#11,10,8,2000,177,88,CONCACAF,0,0,0,0.0885,0.044,,
1485,Ederson,Brazil,GK,#1,1,0,5828,84,0,CONMEBOL,1310,13,0,0.014413177762525738,0.0,0.009923664122137405,0.0
1486,Danilo,Brazil,DEF,#2,5,2,5828,510,192,CONMEBOL,1310,104,34,0.0875085792724777,0.032944406314344546,0.07938931297709924,0.025954198473282442
1487,Marquinhos,Brazil,DEF,#3,6,2,5828,580,218,CONMEBOL,1310,127,44,0.09951956074124914,0.03740562800274537,0.09694656488549619,0.03358778625954199
1488,Thiago Silva,Brazil,DEF,#4,6,5,5828,564,513,CONMEBOL,1310,99,104,0.0967741935483871,0.08802333562113933,0.07557251908396946,0.07938931297709924
1489,Alex Telles,Brazil,DEF,#5,5,5,5828,474,491,CONMEBOL,1310,93,111,0.08133150308853809,0.08424845573095402,0.07099236641221374,0.08473282442748091
1490,Fabinho,Brazil,MID,#6,4,4,5828,367,433,CONMEBOL,1310,64,90,0.06297185998627317,0.07429649965682911,0.04885496183206107,0.06870229007633588
1491,Phillipe Coutinho,Brazil,MID,#7,13,12,5828,1281,1152,CONMEBOL,1310,256,238,0.2198009608785175,0.19766643788606725,0.19541984732824427,0.18167938931297709
1492,Arthur,Brazil,MID,#8,7,10,5828,702,1053,CONMEBOL,1310,154,228,0.12045298558682224,0.18067947838023335,0.11755725190839694,0.17404580152671756
1493,Gabriel Jesus,Brazil,ATK,#9,15,10,5828,1514,963,CONMEBOL,1310,327,198,0.25978037062457104,0.16523678792038435,0.24961832061068703,0.15114503816793892
1494,Neymar,Brazil,ATK,#10,20,15,5828,2005,1412,CONMEBOL,1310,414,268,0.34402882635552506,0.24227865477007549,0.31603053435114503,0.20458015267175572
1495,Vinicuis Junior,Brazil,ATK,#11,10,8,5828,971,824,CONMEBOL,1310,191,150,0.16660947151681538,0.14138641043239533,0.14580152671755725,0.11450381679389313
1496,Augustin Marchesin,Argentina,GK,#1,0,0,5761,0,0,CONMEBOL,1213,0,0,0.0,0.0,0.0,0.0
1497,Nicolas Tagliafico,Argentina,DEF,#2,2,2,5761,229,181,CONMEBOL,1213,54,29,0.03975004339524388,0.03141815657003992,0.04451772464962902,0.023907666941467436
1498,Gonzalo Montiel,Argentina,DEF,#3,2,2,5761,230,179,CONMEBOL,1213,48,35,0.03992362437076896,0.03107099461898976,0.03957131079967024,0.028854080791426217
1499,Lisando Martinez,Argentina,DEF,#4,3,5,5761,325,413,CONMEBOL,1213,71,80,0.0564138170456518,0.07168894289185905,0.0585325638911789,0.06595218466611706
1500,Leandro Paredes,Argentina,MID,#5,5,5,5761,533,423,CONMEBOL,1213,98,90,0.09251865995486895,0.07342475264710988,0.0807914262159934,0.0741962077493817
1501,Nicolas Otamendi,Argentina,DEF,#6,3,4,5761,304,340,CONMEBOL,1213,63,59,0.052768616559625066,0.05901753167852803,0.05193734542456719,0.048639736191261336
1502,Angel Di Maria,Argentina,ATK,#7,10,15,5761,1108,1230,CONMEBOL,1213,215,239,0.19232772088179134,0.2135045998958514,0.17724649629018963,0.19703215169002472
1503,Exequiel Palacios,Argentina,MID,#8,5,10,5761,543,824,CONMEBOL,1213,104,142,0.09425446971011978,0.14303072383266793,0.08573784006595218,0.1170651277823578
1504,Lautaro Martinez,Argentina,ATK,#9,10,10,5761,1096,795,CONMEBOL,1213,191,134,0.19024474917549036,0.13799687554244056,0.1574608408903545,0.11046990931574609
1505,Lionel Messi,Argentina,ATK,#10,20,20,5761,2108,1478,CONMEBOL,1213,390,289,0.3659086964068738,0.2565526818260719,0.3215169002473207,0.2382522671063479
1506,Sergio Aguero,Argentina,ATK,#11,15,8,5761,1685,632,CONMEBOL,1213,332,141,0.29248394375976394,0.1097031765318521,0.2737015663643858,0.11624072547403133
1507,Fernando Muslera,Uruguay,GK,#1,0,0,5667,0,0,CONMEBOL,1134,0,0,0.0,0.0,0.0,0.0
